[DMH_INCIDENT].[FechaHoraID].[FechaHoraID].[MEMBER_UNIQUE_NAME],[DMH_INCIDENT].[FechaHoraID].[FechaHoraID].[MEMBER_CAPTION],[Measures].[SumaIncidentes]
[DMH_INCIDENT].[FechaHoraID].&[2025091708],2025091708,306
[DMH_INCIDENT].[FechaHoraID].&[2025091709],2025091709,428
[DMH_INCIDENT].[FechaHoraID].&[2025091710],2025091710,486
[DMH_INCIDENT].[FechaHoraID].&[2025091711],2025091711,440
[DMH_INCIDENT].[FechaHoraID].&[2025091712],2025091712,417
[DMH_INCIDENT].[FechaHoraID].&[2025091713],2025091713,404
[DMH_INCIDENT].[FechaHoraID].&[2025091714],2025091714,463
[DMH_INCIDENT].[FechaHoraID].&[2025091715],2025091715,422
[DMH_INCIDENT].[FechaHoraID].&[2025091716],2025091716,431
[DMH_INCIDENT].[FechaHoraID].&[2025091717],2025091717,385
[DMH_INCIDENT].[FechaHoraID].&[2025091718],2025091718,449
[DMH_INCIDENT].[FechaHoraID].&[2025091719],2025091719,417
[DMH_INCIDENT].[FechaHoraID].&[2025091720],2025091720,427
[DMH_INCIDENT].[FechaHoraID].&[2025091721],2025091721,390
[DMH_INCIDENT].[FechaHoraID].&[2025091722],2025091722,418
[DMH_INCIDENT].[FechaHoraID].&[2025091723],2025091723,307
[DMH_INCIDENT].[FechaHoraID].&[2025091800],2025091800,258
[DMH_INCIDENT].[FechaHoraID].&[2025091801],2025091801,198
[DMH_INCIDENT].[FechaHoraID].&[2025091802],2025091802,161
[DMH_INCIDENT].[FechaHoraID].&[2025091803],2025091803,106
[DMH_INCIDENT].[FechaHoraID].&[2025091804],2025091804,83
[DMH_INCIDENT].[FechaHoraID].&[2025091805],2025091805,91
[DMH_INCIDENT].[FechaHoraID].&[2025091806],2025091806,347
[DMH_INCIDENT].[FechaHoraID].&[2025091807],2025091807,247
[DMH_INCIDENT].[FechaHoraID].&[2025091808],2025091808,313
[DMH_INCIDENT].[FechaHoraID].&[2025091809],2025091809,396
[DMH_INCIDENT].[FechaHoraID].&[2025091810],2025091810,447
[DMH_INCIDENT].[FechaHoraID].&[2025091811],2025091811,407
[DMH_INCIDENT].[FechaHoraID].&[2025091812],2025091812,388
[DMH_INCIDENT].[FechaHoraID].&[2025091813],2025091813,425
[DMH_INCIDENT].[FechaHoraID].&[2025091814],2025091814,480
[DMH_INCIDENT].[FechaHoraID].&[2025091815],2025091815,406
[DMH_INCIDENT].[FechaHoraID].&[2025091816],2025091816,397
[DMH_INCIDENT].[FechaHoraID].&[2025091817],2025091817,384
[DMH_INCIDENT].[FechaHoraID].&[2025091818],2025091818,429
[DMH_INCIDENT].[FechaHoraID].&[2025091819],2025091819,390
[DMH_INCIDENT].[FechaHoraID].&[2025091820],2025091820,391
[DMH_INCIDENT].[FechaHoraID].&[2025091821],2025091821,391
[DMH_INCIDENT].[FechaHoraID].&[2025091822],2025091822,465
[DMH_INCIDENT].[FechaHoraID].&[2025091823],2025091823,345
[DMH_INCIDENT].[FechaHoraID].&[2025091900],2025091900,269
[DMH_INCIDENT].[FechaHoraID].&[2025091901],2025091901,236
[DMH_INCIDENT].[FechaHoraID].&[2025091902],2025091902,161
[DMH_INCIDENT].[FechaHoraID].&[2025091903],2025091903,151
[DMH_INCIDENT].[FechaHoraID].&[2025091904],2025091904,109
[DMH_INCIDENT].[FechaHoraID].&[2025091905],2025091905,104
[DMH_INCIDENT].[FechaHoraID].&[2025091906],2025091906,315
[DMH_INCIDENT].[FechaHoraID].&[2025091907],2025091907,259
[DMH_INCIDENT].[FechaHoraID].&[2025091908],2025091908,335
[DMH_INCIDENT].[FechaHoraID].&[2025091909],2025091909,394
[DMH_INCIDENT].[FechaHoraID].&[2025091910],2025091910,502
[DMH_INCIDENT].[FechaHoraID].&[2025091911],2025091911,449
[DMH_INCIDENT].[FechaHoraID].&[2025091912],2025091912,437
[DMH_INCIDENT].[FechaHoraID].&[2025091913],2025091913,469
[DMH_INCIDENT].[FechaHoraID].&[2025091914],2025091914,518
[DMH_INCIDENT].[FechaHoraID].&[2025091915],2025091915,454
[DMH_INCIDENT].[FechaHoraID].&[2025091916],2025091916,456
[DMH_INCIDENT].[FechaHoraID].&[2025091917],2025091917,416
[DMH_INCIDENT].[FechaHoraID].&[2025091918],2025091918,481
[DMH_INCIDENT].[FechaHoraID].&[2025091919],2025091919,493
[DMH_INCIDENT].[FechaHoraID].&[2025091920],2025091920,501
[DMH_INCIDENT].[FechaHoraID].&[2025091921],2025091921,494
[DMH_INCIDENT].[FechaHoraID].&[2025091922],2025091922,596
[DMH_INCIDENT].[FechaHoraID].&[2025091923],2025091923,552
[DMH_INCIDENT].[FechaHoraID].&[2025092000],2025092000,425
[DMH_INCIDENT].[FechaHoraID].&[2025092001],2025092001,401
[DMH_INCIDENT].[FechaHoraID].&[2025092002],2025092002,329
[DMH_INCIDENT].[FechaHoraID].&[2025092003],2025092003,293
[DMH_INCIDENT].[FechaHoraID].&[2025092004],2025092004,224
[DMH_INCIDENT].[FechaHoraID].&[2025092005],2025092005,178
[DMH_INCIDENT].[FechaHoraID].&[2025092006],2025092006,292
[DMH_INCIDENT].[FechaHoraID].&[2025092007],2025092007,279
[DMH_INCIDENT].[FechaHoraID].&[2025092008],2025092008,311
[DMH_INCIDENT].[FechaHoraID].&[2025092009],2025092009,404
[DMH_INCIDENT].[FechaHoraID].&[2025092010],2025092010,473
[DMH_INCIDENT].[FechaHoraID].&[2025092011],2025092011,429
[DMH_INCIDENT].[FechaHoraID].&[2025092012],2025092012,394
[DMH_INCIDENT].[FechaHoraID].&[2025092013],2025092013,393
[DMH_INCIDENT].[FechaHoraID].&[2025092014],2025092014,481
[DMH_INCIDENT].[FechaHoraID].&[2025092015],2025092015,447
[DMH_INCIDENT].[FechaHoraID].&[2025092016],2025092016,424
[DMH_INCIDENT].[FechaHoraID].&[2025092017],2025092017,459
[DMH_INCIDENT].[FechaHoraID].&[2025092018],2025092018,479
[DMH_INCIDENT].[FechaHoraID].&[2025092019],2025092019,589
[DMH_INCIDENT].[FechaHoraID].&[2025092020],2025092020,589
[DMH_INCIDENT].[FechaHoraID].&[2025092021],2025092021,619
[DMH_INCIDENT].[FechaHoraID].&[2025092022],2025092022,787
[DMH_INCIDENT].[FechaHoraID].&[2025092023],2025092023,726
[DMH_INCIDENT].[FechaHoraID].&[2025092100],2025092100,649
[DMH_INCIDENT].[FechaHoraID].&[2025092101],2025092101,622
[DMH_INCIDENT].[FechaHoraID].&[2025092102],2025092102,609
[DMH_INCIDENT].[FechaHoraID].&[2025092103],2025092103,516
[DMH_INCIDENT].[FechaHoraID].&[2025092104],2025092104,433
[DMH_INCIDENT].[FechaHoraID].&[2025092105],2025092105,282
[DMH_INCIDENT].[FechaHoraID].&[2025092106],2025092106,358
[DMH_INCIDENT].[FechaHoraID].&[2025092107],2025092107,314
[DMH_INCIDENT].[FechaHoraID].&[2025092108],2025092108,314
[DMH_INCIDENT].[FechaHoraID].&[2025092109],2025092109,367
[DMH_INCIDENT].[FechaHoraID].&[2025092110],2025092110,395
[DMH_INCIDENT].[FechaHoraID].&[2025092111],2025092111,393
[DMH_INCIDENT].[FechaHoraID].&[2025092112],2025092112,402
[DMH_INCIDENT].[FechaHoraID].&[2025092113],2025092113,400
[DMH_INCIDENT].[FechaHoraID].&[2025092114],2025092114,563
[DMH_INCIDENT].[FechaHoraID].&[2025092115],2025092115,448
[DMH_INCIDENT].[FechaHoraID].&[2025092116],2025092116,446
[DMH_INCIDENT].[FechaHoraID].&[2025092117],2025092117,426
[DMH_INCIDENT].[FechaHoraID].&[2025092118],2025092118,509
[DMH_INCIDENT].[FechaHoraID].&[2025092119],2025092119,611
[DMH_INCIDENT].[FechaHoraID].&[2025092120],2025092120,596
[DMH_INCIDENT].[FechaHoraID].&[2025092121],2025092121,622
[DMH_INCIDENT].[FechaHoraID].&[2025092122],2025092122,640
[DMH_INCIDENT].[FechaHoraID].&[2025092123],2025092123,473
[DMH_INCIDENT].[FechaHoraID].&[2025092200],2025092200,395
[DMH_INCIDENT].[FechaHoraID].&[2025092201],2025092201,252
[DMH_INCIDENT].[FechaHoraID].&[2025092202],2025092202,185
[DMH_INCIDENT].[FechaHoraID].&[2025092203],2025092203,149
[DMH_INCIDENT].[FechaHoraID].&[2025092204],2025092204,97
[DMH_INCIDENT].[FechaHoraID].&[2025092205],2025092205,100
[DMH_INCIDENT].[FechaHoraID].&[2025092206],2025092206,285
[DMH_INCIDENT].[FechaHoraID].&[2025092207],2025092207,279
[DMH_INCIDENT].[FechaHoraID].&[2025092208],2025092208,335
[DMH_INCIDENT].[FechaHoraID].&[2025092209],2025092209,447
[DMH_INCIDENT].[FechaHoraID].&[2025092210],2025092210,461
[DMH_INCIDENT].[FechaHoraID].&[2025092211],2025092211,412
[DMH_INCIDENT].[FechaHoraID].&[2025092212],2025092212,429
[DMH_INCIDENT].[FechaHoraID].&[2025092213],2025092213,405
[DMH_INCIDENT].[FechaHoraID].&[2025092214],2025092214,506
[DMH_INCIDENT].[FechaHoraID].&[2025092215],2025092215,453
[DMH_INCIDENT].[FechaHoraID].&[2025092216],2025092216,401
[DMH_INCIDENT].[FechaHoraID].&[2025092217],2025092217,446
[DMH_INCIDENT].[FechaHoraID].&[2025092218],2025092218,521
[DMH_INCIDENT].[FechaHoraID].&[2025092219],2025092219,392
[DMH_INCIDENT].[FechaHoraID].&[2025092220],2025092220,365
[DMH_INCIDENT].[FechaHoraID].&[2025092221],2025092221,308
[DMH_INCIDENT].[FechaHoraID].&[2025092222],2025092222,342
[DMH_INCIDENT].[FechaHoraID].&[2025092223],2025092223,255
[DMH_INCIDENT].[FechaHoraID].&[2025092300],2025092300,149
[DMH_INCIDENT].[FechaHoraID].&[2025092301],2025092301,99
[DMH_INCIDENT].[FechaHoraID].&[2025092302],2025092302,114
[DMH_INCIDENT].[FechaHoraID].&[2025092303],2025092303,106
[DMH_INCIDENT].[FechaHoraID].&[2025092304],2025092304,88
[DMH_INCIDENT].[FechaHoraID].&[2025092305],2025092305,93
[DMH_INCIDENT].[FechaHoraID].&[2025092306],2025092306,291
[DMH_INCIDENT].[FechaHoraID].&[2025092307],2025092307,306
[DMH_INCIDENT].[FechaHoraID].&[2025092308],2025092308,312
[DMH_INCIDENT].[FechaHoraID].&[2025092309],2025092309,412
[DMH_INCIDENT].[FechaHoraID].&[2025092310],2025092310,464
[DMH_INCIDENT].[FechaHoraID].&[2025092311],2025092311,431
[DMH_INCIDENT].[FechaHoraID].&[2025092312],2025092312,449
[DMH_INCIDENT].[FechaHoraID].&[2025092313],2025092313,369
[DMH_INCIDENT].[FechaHoraID].&[2025092314],2025092314,481
[DMH_INCIDENT].[FechaHoraID].&[2025092315],2025092315,482
[DMH_INCIDENT].[FechaHoraID].&[2025092316],2025092316,462
[DMH_INCIDENT].[FechaHoraID].&[2025092317],2025092317,394
[DMH_INCIDENT].[FechaHoraID].&[2025092318],2025092318,414
[DMH_INCIDENT].[FechaHoraID].&[2025092319],2025092319,386
[DMH_INCIDENT].[FechaHoraID].&[2025092320],2025092320,383
[DMH_INCIDENT].[FechaHoraID].&[2025092321],2025092321,323
[DMH_INCIDENT].[FechaHoraID].&[2025092322],2025092322,360
[DMH_INCIDENT].[FechaHoraID].&[2025092323],2025092323,261
[DMH_INCIDENT].[FechaHoraID].&[2025092400],2025092400,191
[DMH_INCIDENT].[FechaHoraID].&[2025092401],2025092401,152
[DMH_INCIDENT].[FechaHoraID].&[2025092402],2025092402,117
[DMH_INCIDENT].[FechaHoraID].&[2025092403],2025092403,98
[DMH_INCIDENT].[FechaHoraID].&[2025092404],2025092404,81
[DMH_INCIDENT].[FechaHoraID].&[2025092405],2025092405,83
[DMH_INCIDENT].[FechaHoraID].&[2025092406],2025092406,306
[DMH_INCIDENT].[FechaHoraID].&[2025092407],2025092407,310
[DMH_INCIDENT].[FechaHoraID].&[2025092408],2025092408,329
[DMH_INCIDENT].[FechaHoraID].&[2025092409],2025092409,392
[DMH_INCIDENT].[FechaHoraID].&[2025092410],2025092410,445
[DMH_INCIDENT].[FechaHoraID].&[2025092411],2025092411,411
[DMH_INCIDENT].[FechaHoraID].&[2025092412],2025092412,371
[DMH_INCIDENT].[FechaHoraID].&[2025092413],2025092413,447
[DMH_INCIDENT].[FechaHoraID].&[2025092414],2025092414,430
[DMH_INCIDENT].[FechaHoraID].&[2025092415],2025092415,479
[DMH_INCIDENT].[FechaHoraID].&[2025092416],2025092416,381
[DMH_INCIDENT].[FechaHoraID].&[2025092417],2025092417,380
[DMH_INCIDENT].[FechaHoraID].&[2025092418],2025092418,460
[DMH_INCIDENT].[FechaHoraID].&[2025092419],2025092419,432
[DMH_INCIDENT].[FechaHoraID].&[2025092420],2025092420,441
[DMH_INCIDENT].[FechaHoraID].&[2025092421],2025092421,393
[DMH_INCIDENT].[FechaHoraID].&[2025092422],2025092422,432
[DMH_INCIDENT].[FechaHoraID].&[2025092423],2025092423,294
[DMH_INCIDENT].[FechaHoraID].&[2025092500],2025092500,197
[DMH_INCIDENT].[FechaHoraID].&[2025092501],2025092501,192
[DMH_INCIDENT].[FechaHoraID].&[2025092502],2025092502,154
[DMH_INCIDENT].[FechaHoraID].&[2025092503],2025092503,120
[DMH_INCIDENT].[FechaHoraID].&[2025092504],2025092504,94
[DMH_INCIDENT].[FechaHoraID].&[2025092505],2025092505,91
[DMH_INCIDENT].[FechaHoraID].&[2025092506],2025092506,247
[DMH_INCIDENT].[FechaHoraID].&[2025092507],2025092507,304
[DMH_INCIDENT].[FechaHoraID].&[2025092508],2025092508,351
[DMH_INCIDENT].[FechaHoraID].&[2025092509],2025092509,431
[DMH_INCIDENT].[FechaHoraID].&[2025092510],2025092510,433
[DMH_INCIDENT].[FechaHoraID].&[2025092511],2025092511,400
[DMH_INCIDENT].[FechaHoraID].&[2025092512],2025092512,427
[DMH_INCIDENT].[FechaHoraID].&[2025092513],2025092513,367
[DMH_INCIDENT].[FechaHoraID].&[2025092514],2025092514,467
[DMH_INCIDENT].[FechaHoraID].&[2025092515],2025092515,454
[DMH_INCIDENT].[FechaHoraID].&[2025092516],2025092516,400
[DMH_INCIDENT].[FechaHoraID].&[2025092517],2025092517,471
[DMH_INCIDENT].[FechaHoraID].&[2025092518],2025092518,409
[DMH_INCIDENT].[FechaHoraID].&[2025092519],2025092519,481
[DMH_INCIDENT].[FechaHoraID].&[2025092520],2025092520,425
[DMH_INCIDENT].[FechaHoraID].&[2025092521],2025092521,427
[DMH_INCIDENT].[FechaHoraID].&[2025092522],2025092522,469
[DMH_INCIDENT].[FechaHoraID].&[2025092523],2025092523,372
[DMH_INCIDENT].[FechaHoraID].&[2025092600],2025092600,284
[DMH_INCIDENT].[FechaHoraID].&[2025092601],2025092601,186
[DMH_INCIDENT].[FechaHoraID].&[2025092602],2025092602,143
[DMH_INCIDENT].[FechaHoraID].&[2025092603],2025092603,140
[DMH_INCIDENT].[FechaHoraID].&[2025092604],2025092604,102
[DMH_INCIDENT].[FechaHoraID].&[2025092605],2025092605,122
[DMH_INCIDENT].[FechaHoraID].&[2025092606],2025092606,308
[DMH_INCIDENT].[FechaHoraID].&[2025092607],2025092607,293
[DMH_INCIDENT].[FechaHoraID].&[2025092608],2025092608,349
[DMH_INCIDENT].[FechaHoraID].&[2025092609],2025092609,367
[DMH_INCIDENT].[FechaHoraID].&[2025092610],2025092610,444
[DMH_INCIDENT].[FechaHoraID].&[2025092611],2025092611,448
[DMH_INCIDENT].[FechaHoraID].&[2025092612],2025092612,439
[DMH_INCIDENT].[FechaHoraID].&[2025092613],2025092613,382
[DMH_INCIDENT].[FechaHoraID].&[2025092614],2025092614,491
[DMH_INCIDENT].[FechaHoraID].&[2025092615],2025092615,426
[DMH_INCIDENT].[FechaHoraID].&[2025092616],2025092616,420
[DMH_INCIDENT].[FechaHoraID].&[2025092617],2025092617,440
[DMH_INCIDENT].[FechaHoraID].&[2025092618],2025092618,500
[DMH_INCIDENT].[FechaHoraID].&[2025092619],2025092619,536
[DMH_INCIDENT].[FechaHoraID].&[2025092620],2025092620,501
[DMH_INCIDENT].[FechaHoraID].&[2025092621],2025092621,535
[DMH_INCIDENT].[FechaHoraID].&[2025092622],2025092622,684
[DMH_INCIDENT].[FechaHoraID].&[2025092623],2025092623,563
[DMH_INCIDENT].[FechaHoraID].&[2025092700],2025092700,437
[DMH_INCIDENT].[FechaHoraID].&[2025092701],2025092701,415
[DMH_INCIDENT].[FechaHoraID].&[2025092702],2025092702,372
[DMH_INCIDENT].[FechaHoraID].&[2025092703],2025092703,301
[DMH_INCIDENT].[FechaHoraID].&[2025092704],2025092704,224
[DMH_INCIDENT].[FechaHoraID].&[2025092705],2025092705,168
[DMH_INCIDENT].[FechaHoraID].&[2025092706],2025092706,319
[DMH_INCIDENT].[FechaHoraID].&[2025092707],2025092707,246
[DMH_INCIDENT].[FechaHoraID].&[2025092708],2025092708,303
[DMH_INCIDENT].[FechaHoraID].&[2025092709],2025092709,357
[DMH_INCIDENT].[FechaHoraID].&[2025092710],2025092710,390
[DMH_INCIDENT].[FechaHoraID].&[2025092711],2025092711,456
[DMH_INCIDENT].[FechaHoraID].&[2025092712],2025092712,419
[DMH_INCIDENT].[FechaHoraID].&[2025092713],2025092713,417
[DMH_INCIDENT].[FechaHoraID].&[2025092714],2025092714,492
[DMH_INCIDENT].[FechaHoraID].&[2025092715],2025092715,425
[DMH_INCIDENT].[FechaHoraID].&[2025092716],2025092716,407
[DMH_INCIDENT].[FechaHoraID].&[2025092717],2025092717,408
[DMH_INCIDENT].[FechaHoraID].&[2025092718],2025092718,534
[DMH_INCIDENT].[FechaHoraID].&[2025092719],2025092719,568
[DMH_INCIDENT].[FechaHoraID].&[2025092720],2025092720,516
[DMH_INCIDENT].[FechaHoraID].&[2025092721],2025092721,568
[DMH_INCIDENT].[FechaHoraID].&[2025092722],2025092722,807
[DMH_INCIDENT].[FechaHoraID].&[2025092723],2025092723,723
[DMH_INCIDENT].[FechaHoraID].&[2025092800],2025092800,638
[DMH_INCIDENT].[FechaHoraID].&[2025092801],2025092801,621
[DMH_INCIDENT].[FechaHoraID].&[2025092802],2025092802,615
[DMH_INCIDENT].[FechaHoraID].&[2025092803],2025092803,504
[DMH_INCIDENT].[FechaHoraID].&[2025092804],2025092804,374
[DMH_INCIDENT].[FechaHoraID].&[2025092805],2025092805,298
[DMH_INCIDENT].[FechaHoraID].&[2025092806],2025092806,390
[DMH_INCIDENT].[FechaHoraID].&[2025092807],2025092807,282
[DMH_INCIDENT].[FechaHoraID].&[2025092808],2025092808,347
[DMH_INCIDENT].[FechaHoraID].&[2025092809],2025092809,374
[DMH_INCIDENT].[FechaHoraID].&[2025092810],2025092810,420
[DMH_INCIDENT].[FechaHoraID].&[2025092811],2025092811,396
[DMH_INCIDENT].[FechaHoraID].&[2025092812],2025092812,387
[DMH_INCIDENT].[FechaHoraID].&[2025092813],2025092813,360
[DMH_INCIDENT].[FechaHoraID].&[2025092814],2025092814,493
[DMH_INCIDENT].[FechaHoraID].&[2025092815],2025092815,400
[DMH_INCIDENT].[FechaHoraID].&[2025092816],2025092816,412
[DMH_INCIDENT].[FechaHoraID].&[2025092817],2025092817,491
[DMH_INCIDENT].[FechaHoraID].&[2025092818],2025092818,554
[DMH_INCIDENT].[FechaHoraID].&[2025092819],2025092819,533
[DMH_INCIDENT].[FechaHoraID].&[2025092820],2025092820,561
[DMH_INCIDENT].[FechaHoraID].&[2025092821],2025092821,627
[DMH_INCIDENT].[FechaHoraID].&[2025092822],2025092822,649
[DMH_INCIDENT].[FechaHoraID].&[2025092823],2025092823,501
[DMH_INCIDENT].[FechaHoraID].&[2025092900],2025092900,342
[DMH_INCIDENT].[FechaHoraID].&[2025092901],2025092901,267
[DMH_INCIDENT].[FechaHoraID].&[2025092902],2025092902,172
[DMH_INCIDENT].[FechaHoraID].&[2025092903],2025092903,140
[DMH_INCIDENT].[FechaHoraID].&[2025092904],2025092904,122
[DMH_INCIDENT].[FechaHoraID].&[2025092905],2025092905,103
[DMH_INCIDENT].[FechaHoraID].&[2025092906],2025092906,307
[DMH_INCIDENT].[FechaHoraID].&[2025092907],2025092907,312
[DMH_INCIDENT].[FechaHoraID].&[2025092908],2025092908,316
[DMH_INCIDENT].[FechaHoraID].&[2025092909],2025092909,390
[DMH_INCIDENT].[FechaHoraID].&[2025092910],2025092910,479
[DMH_INCIDENT].[FechaHoraID].&[2025092911],2025092911,417
[DMH_INCIDENT].[FechaHoraID].&[2025092912],2025092912,377
[DMH_INCIDENT].[FechaHoraID].&[2025092913],2025092913,421
[DMH_INCIDENT].[FechaHoraID].&[2025092914],2025092914,475
[DMH_INCIDENT].[FechaHoraID].&[2025092915],2025092915,402
[DMH_INCIDENT].[FechaHoraID].&[2025092916],2025092916,406
[DMH_INCIDENT].[FechaHoraID].&[2025092917],2025092917,393
[DMH_INCIDENT].[FechaHoraID].&[2025092918],2025092918,420
[DMH_INCIDENT].[FechaHoraID].&[2025092919],2025092919,403
[DMH_INCIDENT].[FechaHoraID].&[2025092920],2025092920,385
[DMH_INCIDENT].[FechaHoraID].&[2025092921],2025092921,330
[DMH_INCIDENT].[FechaHoraID].&[2025092922],2025092922,340
[DMH_INCIDENT].[FechaHoraID].&[2025092923],2025092923,240
[DMH_INCIDENT].[FechaHoraID].&[2025093000],2025093000,170
[DMH_INCIDENT].[FechaHoraID].&[2025093001],2025093001,151
[DMH_INCIDENT].[FechaHoraID].&[2025093002],2025093002,124
[DMH_INCIDENT].[FechaHoraID].&[2025093003],2025093003,106
[DMH_INCIDENT].[FechaHoraID].&[2025093004],2025093004,74
[DMH_INCIDENT].[FechaHoraID].&[2025093005],2025093005,96
[DMH_INCIDENT].[FechaHoraID].&[2025093006],2025093006,284
[DMH_INCIDENT].[FechaHoraID].&[2025093007],2025093007,295
[DMH_INCIDENT].[FechaHoraID].&[2025093008],2025093008,294
[DMH_INCIDENT].[FechaHoraID].&[2025093009],2025093009,382
[DMH_INCIDENT].[FechaHoraID].&[2025093010],2025093010,488
[DMH_INCIDENT].[FechaHoraID].&[2025093011],2025093011,434
[DMH_INCIDENT].[FechaHoraID].&[2025093012],2025093012,395
[DMH_INCIDENT].[FechaHoraID].&[2025093013],2025093013,414
[DMH_INCIDENT].[FechaHoraID].&[2025093014],2025093014,498
[DMH_INCIDENT].[FechaHoraID].&[2025093015],2025093015,428
[DMH_INCIDENT].[FechaHoraID].&[2025093016],2025093016,374
[DMH_INCIDENT].[FechaHoraID].&[2025093017],2025093017,420
[DMH_INCIDENT].[FechaHoraID].&[2025093018],2025093018,386
[DMH_INCIDENT].[FechaHoraID].&[2025093019],2025093019,404
[DMH_INCIDENT].[FechaHoraID].&[2025093020],2025093020,381
[DMH_INCIDENT].[FechaHoraID].&[2025093021],2025093021,340
[DMH_INCIDENT].[FechaHoraID].&[2025093022],2025093022,372
[DMH_INCIDENT].[FechaHoraID].&[2025093023],2025093023,257
[DMH_INCIDENT].[FechaHoraID].&[2025100100],2025100100,206
[DMH_INCIDENT].[FechaHoraID].&[2025100101],2025100101,148
[DMH_INCIDENT].[FechaHoraID].&[2025100102],2025100102,128
[DMH_INCIDENT].[FechaHoraID].&[2025100103],2025100103,117
[DMH_INCIDENT].[FechaHoraID].&[2025100104],2025100104,89
[DMH_INCIDENT].[FechaHoraID].&[2025100105],2025100105,99
[DMH_INCIDENT].[FechaHoraID].&[2025100106],2025100106,323
[DMH_INCIDENT].[FechaHoraID].&[2025100107],2025100107,270
[DMH_INCIDENT].[FechaHoraID].&[2025100108],2025100108,360
[DMH_INCIDENT].[FechaHoraID].&[2025100109],2025100109,372
[DMH_INCIDENT].[FechaHoraID].&[2025100110],2025100110,484
[DMH_INCIDENT].[FechaHoraID].&[2025100111],2025100111,399
[DMH_INCIDENT].[FechaHoraID].&[2025100112],2025100112,372
[DMH_INCIDENT].[FechaHoraID].&[2025100113],2025100113,430
[DMH_INCIDENT].[FechaHoraID].&[2025100114],2025100114,476
[DMH_INCIDENT].[FechaHoraID].&[2025100115],2025100115,417
[DMH_INCIDENT].[FechaHoraID].&[2025100116],2025100116,405
[DMH_INCIDENT].[FechaHoraID].&[2025100117],2025100117,419
[DMH_INCIDENT].[FechaHoraID].&[2025100118],2025100118,395
[DMH_INCIDENT].[FechaHoraID].&[2025100119],2025100119,450
[DMH_INCIDENT].[FechaHoraID].&[2025100120],2025100120,390
[DMH_INCIDENT].[FechaHoraID].&[2025100121],2025100121,382
[DMH_INCIDENT].[FechaHoraID].&[2025100122],2025100122,403
[DMH_INCIDENT].[FechaHoraID].&[2025100123],2025100123,297
[DMH_INCIDENT].[FechaHoraID].&[2025100200],2025100200,218
[DMH_INCIDENT].[FechaHoraID].&[2025100201],2025100201,192
[DMH_INCIDENT].[FechaHoraID].&[2025100202],2025100202,162
[DMH_INCIDENT].[FechaHoraID].&[2025100203],2025100203,147
[DMH_INCIDENT].[FechaHoraID].&[2025100204],2025100204,103
[DMH_INCIDENT].[FechaHoraID].&[2025100205],2025100205,111
[DMH_INCIDENT].[FechaHoraID].&[2025100206],2025100206,293
[DMH_INCIDENT].[FechaHoraID].&[2025100207],2025100207,293
[DMH_INCIDENT].[FechaHoraID].&[2025100208],2025100208,303
[DMH_INCIDENT].[FechaHoraID].&[2025100209],2025100209,406
[DMH_INCIDENT].[FechaHoraID].&[2025100210],2025100210,506
[DMH_INCIDENT].[FechaHoraID].&[2025100211],2025100211,390
[DMH_INCIDENT].[FechaHoraID].&[2025100212],2025100212,414
[DMH_INCIDENT].[FechaHoraID].&[2025100213],2025100213,388
[DMH_INCIDENT].[FechaHoraID].&[2025100214],2025100214,465
[DMH_INCIDENT].[FechaHoraID].&[2025100215],2025100215,416
[DMH_INCIDENT].[FechaHoraID].&[2025100216],2025100216,371
[DMH_INCIDENT].[FechaHoraID].&[2025100217],2025100217,441
[DMH_INCIDENT].[FechaHoraID].&[2025100218],2025100218,404
[DMH_INCIDENT].[FechaHoraID].&[2025100219],2025100219,420
[DMH_INCIDENT].[FechaHoraID].&[2025100220],2025100220,420
[DMH_INCIDENT].[FechaHoraID].&[2025100221],2025100221,381
[DMH_INCIDENT].[FechaHoraID].&[2025100222],2025100222,469
[DMH_INCIDENT].[FechaHoraID].&[2025100223],2025100223,366
[DMH_INCIDENT].[FechaHoraID].&[2025100300],2025100300,301
[DMH_INCIDENT].[FechaHoraID].&[2025100301],2025100301,208
[DMH_INCIDENT].[FechaHoraID].&[2025100302],2025100302,179
[DMH_INCIDENT].[FechaHoraID].&[2025100303],2025100303,164
[DMH_INCIDENT].[FechaHoraID].&[2025100304],2025100304,117
[DMH_INCIDENT].[FechaHoraID].&[2025100305],2025100305,119
[DMH_INCIDENT].[FechaHoraID].&[2025100306],2025100306,284
[DMH_INCIDENT].[FechaHoraID].&[2025100307],2025100307,284
[DMH_INCIDENT].[FechaHoraID].&[2025100308],2025100308,303
[DMH_INCIDENT].[FechaHoraID].&[2025100309],2025100309,377
[DMH_INCIDENT].[FechaHoraID].&[2025100310],2025100310,407
[DMH_INCIDENT].[FechaHoraID].&[2025100311],2025100311,440
[DMH_INCIDENT].[FechaHoraID].&[2025100312],2025100312,392
[DMH_INCIDENT].[FechaHoraID].&[2025100313],2025100313,398
[DMH_INCIDENT].[FechaHoraID].&[2025100314],2025100314,479
[DMH_INCIDENT].[FechaHoraID].&[2025100315],2025100315,455
[DMH_INCIDENT].[FechaHoraID].&[2025100316],2025100316,404
[DMH_INCIDENT].[FechaHoraID].&[2025100317],2025100317,428
[DMH_INCIDENT].[FechaHoraID].&[2025100318],2025100318,461
[DMH_INCIDENT].[FechaHoraID].&[2025100319],2025100319,470
