[DIVPOL].[OBJECTID_12].[OBJECTID_12].[MEMBER_UNIQUE_NAME],[DIVPOL].[OBJECTID_12].[OBJECTID_12].[MEMBER_CAPTION],[Measures].[SumaIncidentes]
[DIVPOL].[OBJECTID_12].&[518],518,2636
[DIVPOL].[OBJECTID_12].&[519],519,4633
[DIVPOL].[OBJECTID_12].&[520],520,5992
[DIVPOL].[OBJECTID_12].&[521],521,6146
[DIVPOL].[OBJECTID_12].&[522],522,7839
[DIVPOL].[OBJECTID_12].&[523],523,1323
[DIVPOL].[OBJECTID_12].&[524],524,8006
[DIVPOL].[OBJECTID_12].&[525],525,3958
[DIVPOL].[OBJECTID_12].&[526],526,29427
[DIVPOL].[OBJECTID_12].&[527],527,10893
[DIVPOL].[OBJECTID_12].&[528],528,4210
[DIVPOL].[OBJECTID_12].&[529],529,13315
[DIVPOL].[OBJECTID_12].&[530],530,2473
[DIVPOL].[OBJECTID_12].&[531],531,15417
[DIVPOL].[OBJECTID_12].&[532],532,8838
[DIVPOL].[OBJECTID_12].&[533],533,17766
[DIVPOL].[OBJECTID_12].&[534],534,25000
[DIVPOL].[OBJECTID_12].&[535],535,4730
[DIVPOL].[OBJECTID_12].&[536],536,10998
[DIVPOL].[OBJECTID_12].&[537],537,2259
[DIVPOL].[OBJECTID_12].&[538],538,366
[DIVPOL].[OBJECTID_12].&[539],539,35201
[DIVPOL].[OBJECTID_12].&[540],540,868
[DIVPOL].[OBJECTID_12].&[541],541,1411
[DIVPOL].[OBJECTID_12].&[542],542,1549
[DIVPOL].[OBJECTID_12].&[543],543,1151
[DIVPOL].[OBJECTID_12].&[544],544,2183
[DIVPOL].[OBJECTID_12].&[545],545,897
[DIVPOL].[OBJECTID_12].&[546],546,1324
[DIVPOL].[OBJECTID_12].&[547],547,635
[DIVPOL].[OBJECTID_12].&[548],548,879
[DIVPOL].[OBJECTID_12].&[549],549,598
[DIVPOL].[OBJECTID_12].&[550],550,589
[DIVPOL].[OBJECTID_12].&[551],551,5864
[DIVPOL].[OBJECTID_12].&[552],552,1983
[DIVPOL].[OBJECTID_12].&[553],553,579
[DIVPOL].[OBJECTID_12].&[554],554,2819
[DIVPOL].[OBJECTID_12].&[555],555,1389
[DIVPOL].[OBJECTID_12].&[556],556,1814
[DIVPOL].[OBJECTID_12].&[557],557,1901
[DIVPOL].[OBJECTID_12].&[558],558,3996
[DIVPOL].[OBJECTID_12].&[559],559,15543
[DIVPOL].[OBJECTID_12].&[560],560,12142
[DIVPOL].[OBJECTID_12].&[561],561,1730
[DIVPOL].[OBJECTID_12].&[562],562,666
[DIVPOL].[OBJECTID_12].&[563],563,1315
[DIVPOL].[OBJECTID_12].&[564],564,889
[DIVPOL].[OBJECTID_12].&[565],565,181
[DIVPOL].[OBJECTID_12].&[566],566,103
[DIVPOL].[OBJECTID_12].&[567],567,112
[DIVPOL].[OBJECTID_12].&[568],568,1461
[DIVPOL].[OBJECTID_12].&[569],569,3016
[DIVPOL].[OBJECTID_12].&[570],570,10426
[DIVPOL].[OBJECTID_12].&[571],571,130
[DIVPOL].[OBJECTID_12].&[572],572,2201
[DIVPOL].[OBJECTID_12].&[573],573,820
[DIVPOL].[OBJECTID_12].&[574],574,1424
[DIVPOL].[OBJECTID_12].&[575],575,9743
[DIVPOL].[OBJECTID_12].&[576],576,7849
[DIVPOL].[OBJECTID_12].&[577],577,567
[DIVPOL].[OBJECTID_12].&[578],578,251
[DIVPOL].[OBJECTID_12].&[579],579,744
[DIVPOL].[OBJECTID_12].&[580],580,954
[DIVPOL].[OBJECTID_12].&[581],581,10698
[DIVPOL].[OBJECTID_12].&[582],582,2864
[DIVPOL].[OBJECTID_12].&[583],583,18679
[DIVPOL].[OBJECTID_12].&[584],584,79105
[DIVPOL].[OBJECTID_12].&[585],585,16192
[DIVPOL].[OBJECTID_12].&[586],586,58183
[DIVPOL].[OBJECTID_12].&[587],587,4452
[DIVPOL].[OBJECTID_12].&[588],588,9007
[DIVPOL].[OBJECTID_12].&[589],589,81690
[DIVPOL].[OBJECTID_12].&[590],590,15786
[DIVPOL].[OBJECTID_12].&[591],591,38943
[DIVPOL].[OBJECTID_12].&[592],592,30454
[DIVPOL].[OBJECTID_12].&[593],593,14313
[DIVPOL].[OBJECTID_12].&[594],594,310597
[DIVPOL].[OBJECTID_12].&[595],595,7608
[DIVPOL].[OBJECTID_12].&[596],596,2049
[DIVPOL].[OBJECTID_12].&[597],597,14763
[DIVPOL].[OBJECTID_12].&[598],598,1150
[DIVPOL].[OBJECTID_12].&[599],599,6126
[DIVPOL].[OBJECTID_12].&[600],600,2970
[DIVPOL].[OBJECTID_12].&[601],601,482
[DIVPOL].[OBJECTID_12].&[602],602,22240
[DIVPOL].[OBJECTID_12].&[603],603,337
[DIVPOL].[OBJECTID_12].&[604],604,1306
[DIVPOL].[OBJECTID_12].&[605],605,68382
[DIVPOL].[OBJECTID_12].&[606],606,583
[DIVPOL].[OBJECTID_12].&[607],607,4034
[DIVPOL].[OBJECTID_12].&[608],608,1597
[DIVPOL].[OBJECTID_12].&[609],609,954
[DIVPOL].[OBJECTID_12].&[610],610,1054
[DIVPOL].[OBJECTID_12].&[611],611,2028
[DIVPOL].[OBJECTID_12].&[612],612,2952
[DIVPOL].[OBJECTID_12].&[613],613,54017
[DIVPOL].[OBJECTID_12].&[614],614,1363
[DIVPOL].[OBJECTID_12].&[615],615,1338
[DIVPOL].[OBJECTID_12].&[616],616,8217
[DIVPOL].[OBJECTID_12].&[617],617,23
[DIVPOL].[OBJECTID_12].&[618],618,1512
[DIVPOL].[OBJECTID_12].&[619],619,42
[DIVPOL].[OBJECTID_12].&[620],620,28
[DIVPOL].[OBJECTID_12].&[621],621,16
[DIVPOL].[OBJECTID_12].&[622],622,294
[DIVPOL].[OBJECTID_12].&[623],623,244
[DIVPOL].[OBJECTID_12].&[624],624,850
[DIVPOL].[OBJECTID_12].&[625],625,33
[DIVPOL].[OBJECTID_12].&[626],626,744
[DIVPOL].[OBJECTID_12].&[627],627,14072
[DIVPOL].[OBJECTID_12].&[628],628,491
[DIVPOL].[OBJECTID_12].&[629],629,641
[DIVPOL].[OBJECTID_12].&[630],630,377
[DIVPOL].[OBJECTID_12].&[631],631,49
[DIVPOL].[OBJECTID_12].&[632],632,349
[DIVPOL].[OBJECTID_12].&[633],633,1835
[DIVPOL].[OBJECTID_12].&[634],634,1642
[DIVPOL].[OBJECTID_12].&[635],635,2920
[DIVPOL].[OBJECTID_12].&[636],636,56079
[DIVPOL].[OBJECTID_12].&[637],637,2317
[DIVPOL].[OBJECTID_12].&[638],638,1290
[DIVPOL].[OBJECTID_12].&[639],639,2343
[DIVPOL].[OBJECTID_12].&[640],640,4611
[DIVPOL].[OBJECTID_12].&[641],641,31984
[DIVPOL].[OBJECTID_12].&[642],642,540
[DIVPOL].[OBJECTID_12].&[643],643,36
[DIVPOL].[OBJECTID_12].&[644],644,826
[DIVPOL].[OBJECTID_12].&[645],645,586
[DIVPOL].[OBJECTID_12].&[646],646,23
[DIVPOL].[OBJECTID_12].&[647],647,787
[DIVPOL].[OBJECTID_12].&[648],648,289
[DIVPOL].[OBJECTID_12].&[649],649,130
[DIVPOL].[OBJECTID_12].&[650],650,5748
[DIVPOL].[OBJECTID_12].&[651],651,7397
[DIVPOL].[OBJECTID_12].&[652],652,5132
[DIVPOL].[OBJECTID_12].&[653],653,1645
[DIVPOL].[OBJECTID_12].&[654],654,3212
[DIVPOL].[OBJECTID_12].&[655],655,504339
[DIVPOL].[OBJECTID_12].&[656],656,7949
[DIVPOL].[OBJECTID_12].&[657],657,29427
[DIVPOL].[OBJECTID_12].&[658],658,4171
[DIVPOL].[OBJECTID_12].&[659],659,1937
[DIVPOL].[OBJECTID_12].&[660],660,1051
[DIVPOL].[OBJECTID_12].&[661],661,2957
[DIVPOL].[OBJECTID_12].&[662],662,778
[DIVPOL].[OBJECTID_12].&[663],663,654
[DIVPOL].[OBJECTID_12].&[664],664,133
[DIVPOL].[OBJECTID_12].&[665],665,367
[DIVPOL].[OBJECTID_12].&[666],666,107
[DIVPOL].[OBJECTID_12].&[667],667,7393
[DIVPOL].[OBJECTID_12].&[668],668,1562
[DIVPOL].[OBJECTID_12].&[669],669,1515
[DIVPOL].[OBJECTID_12].&[670],670,41798
[DIVPOL].[OBJECTID_12].&[671],671,7672
[DIVPOL].[OBJECTID_12].&[672],672,5614
[DIVPOL].[OBJECTID_12].&[673],673,4307
[DIVPOL].[OBJECTID_12].&[674],674,8801
[DIVPOL].[OBJECTID_12].&[675],675,80960
[DIVPOL].[OBJECTID_12].&[676],676,6424
[DIVPOL].[OBJECTID_12].&[677],677,138
[DIVPOL].[OBJECTID_12].&[678],678,98121
[DIVPOL].[OBJECTID_12].&[679],679,9699
[DIVPOL].[OBJECTID_12].&[680],680,3726
[DIVPOL].[OBJECTID_12].&[681],681,5697
[DIVPOL].[OBJECTID_12].&[682],682,98330
[DIVPOL].[OBJECTID_12].&[683],683,1525
[DIVPOL].[OBJECTID_12].&[684],684,2116
[DIVPOL].[OBJECTID_12].&[685],685,6024
[DIVPOL].[OBJECTID_12].&[686],686,2372
[DIVPOL].[OBJECTID_12].&[687],687,4614
[DIVPOL].[OBJECTID_12].&[688],688,3065
[DIVPOL].[OBJECTID_12].&[689],689,2325
[DIVPOL].[OBJECTID_12].&[690],690,12172
[DIVPOL].[OBJECTID_12].&[691],691,9025
[DIVPOL].[OBJECTID_12].&[692],692,5277
[DIVPOL].[OBJECTID_12].&[693],693,10294
[DIVPOL].[OBJECTID_12].&[694],694,1508
[DIVPOL].[OBJECTID_12].&[695],695,1662
[DIVPOL].[OBJECTID_12].&[696],696,1277
[DIVPOL].[OBJECTID_12].&[697],697,425
[DIVPOL].[OBJECTID_12].&[698],698,25600
[DIVPOL].[OBJECTID_12].&[699],699,15421
[DIVPOL].[OBJECTID_12].&[700],700,6404
[DIVPOL].[OBJECTID_12].&[701],701,1756
[DIVPOL].[OBJECTID_12].&[702],702,322
[DIVPOL].[OBJECTID_12].&[703],703,4008
[DIVPOL].[OBJECTID_12].&[704],704,1790
[DIVPOL].[OBJECTID_12].&[705],705,1216
[DIVPOL].[OBJECTID_12].&[706],706,25736
[DIVPOL].[OBJECTID_12].&[707],707,12413
[DIVPOL].[OBJECTID_12].&[708],708,160009
[DIVPOL].[OBJECTID_12].&[709],709,3224
[DIVPOL].[OBJECTID_12].&[710],710,14431
[DIVPOL].[OBJECTID_12].&[711],711,2520
[DIVPOL].[OBJECTID_12].&[712],712,451
[DIVPOL].[OBJECTID_12].&[713],713,22
[DIVPOL].[OBJECTID_12].&[714],714,2036
[DIVPOL].[OBJECTID_12].&[715],715,7279
[DIVPOL].[OBJECTID_12].&[716],716,671
[DIVPOL].[OBJECTID_12].&[717],717,605
[DIVPOL].[OBJECTID_12].&[718],718,20181
[DIVPOL].[OBJECTID_12].&[719],719,765
[DIVPOL].[OBJECTID_12].&[720],720,889
[DIVPOL].[OBJECTID_12].&[721],721,405
[DIVPOL].[OBJECTID_12].&[722],722,374
[DIVPOL].[OBJECTID_12].&[723],723,45855
[DIVPOL].[OBJECTID_12].&[724],724,3599
[DIVPOL].[OBJECTID_12].&[725],725,580
[DIVPOL].[OBJECTID_12].&[726],726,3069
[DIVPOL].[OBJECTID_12].&[727],727,130
[DIVPOL].[OBJECTID_12].&[728],728,9647
[DIVPOL].[OBJECTID_12].&[729],729,382
[DIVPOL].[OBJECTID_12].&[730],730,1139
[DIVPOL].[OBJECTID_12].&[731],731,1052
[DIVPOL].[OBJECTID_12].&[732],732,169
[DIVPOL].[OBJECTID_12].&[733],733,2543
[DIVPOL].[OBJECTID_12].&[734],734,340
[DIVPOL].[OBJECTID_12].&[735],735,401
[DIVPOL].[OBJECTID_12].&[736],736,420
[DIVPOL].[OBJECTID_12].&[737],737,196
[DIVPOL].[OBJECTID_12].&[738],738,4068
[DIVPOL].[OBJECTID_12].&[739],739,663
[DIVPOL].[OBJECTID_12].&[740],740,743
[DIVPOL].[OBJECTID_12].&[741],741,770
[DIVPOL].[OBJECTID_12].&[742],742,788
[DIVPOL].[OBJECTID_12].&[743],743,572
[DIVPOL].[OBJECTID_12].&[744],744,237
[DIVPOL].[OBJECTID_12].&[745],745,3256
[DIVPOL].[OBJECTID_12].&[746],746,1233
[DIVPOL].[OBJECTID_12].&[747],747,3611
[DIVPOL].[OBJECTID_12].&[748],748,448
[DIVPOL].[OBJECTID_12].&[749],749,1888
[DIVPOL].[OBJECTID_12].&[750],750,20661
[DIVPOL].[OBJECTID_12].&[751],751,772
[DIVPOL].[OBJECTID_12].&[752],752,331
[DIVPOL].[OBJECTID_12].&[753],753,1067
[DIVPOL].[OBJECTID_12].&[754],754,268
[DIVPOL].[OBJECTID_12].&[755],755,306
[DIVPOL].[OBJECTID_12].&[756],756,2759
[DIVPOL].[OBJECTID_12].&[757],757,18245
[DIVPOL].[OBJECTID_12].&[758],758,220
[DIVPOL].[OBJECTID_12].&[759],759,221
[DIVPOL].[OBJECTID_12].&[760],760,409
[DIVPOL].[OBJECTID_12].&[761],761,100263
[DIVPOL].[OBJECTID_12].&[762],762,4203
[DIVPOL].[OBJECTID_12].&[763],763,1525
[DIVPOL].[OBJECTID_12].&[764],764,3248
[DIVPOL].[OBJECTID_12].&[765],765,1593
[DIVPOL].[OBJECTID_12].&[766],766,1503
[DIVPOL].[OBJECTID_12].&[767],767,2673
[DIVPOL].[OBJECTID_12].&[768],768,1667
[DIVPOL].[OBJECTID_12].&[769],769,13915
[DIVPOL].[OBJECTID_12].&[770],770,184
[DIVPOL].[OBJECTID_12].&[771],771,430
[DIVPOL].[OBJECTID_12].&[772],772,292
[DIVPOL].[OBJECTID_12].&[773],773,650
[DIVPOL].[OBJECTID_12].&[774],774,1404
[DIVPOL].[OBJECTID_12].&[775],775,1569
[DIVPOL].[OBJECTID_12].&[776],776,545
[DIVPOL].[OBJECTID_12].&[777],777,485
[DIVPOL].[OBJECTID_12].&[778],778,272
[DIVPOL].[OBJECTID_12].&[779],779,1728
[DIVPOL].[OBJECTID_12].&[780],780,143
[DIVPOL].[OBJECTID_12].&[781],781,28
[DIVPOL].[OBJECTID_12].&[782],782,47
[DIVPOL].[OBJECTID_12].&[783],783,10538
[DIVPOL].[OBJECTID_12].&[784],784,140
[DIVPOL].[OBJECTID_12].&[785],785,2541
[DIVPOL].[OBJECTID_12].&[786],786,6611
[DIVPOL].[OBJECTID_12].&[787],787,396
[DIVPOL].[OBJECTID_12].&[788],788,635
[DIVPOL].[OBJECTID_12].&[789],789,143573
[DIVPOL].[OBJECTID_12].&[790],790,3803
[DIVPOL].[OBJECTID_12].&[791],791,16709
[DIVPOL].[OBJECTID_12].&[792],792,140
[DIVPOL].[OBJECTID_12].&[793],793,2189
[DIVPOL].[OBJECTID_12].&[794],794,33
[DIVPOL].[OBJECTID_12].&[795],795,415
[DIVPOL].[OBJECTID_12].&[796],796,363
[DIVPOL].[OBJECTID_12].&[797],797,1439
[DIVPOL].[OBJECTID_12].&[798],798,2058
[DIVPOL].[OBJECTID_12].&[799],799,1152
[DIVPOL].[OBJECTID_12].&[800],800,1747
[DIVPOL].[OBJECTID_12].&[801],801,145
[DIVPOL].[OBJECTID_12].&[802],802,34
[DIVPOL].[OBJECTID_12].&[803],803,297
[DIVPOL].[OBJECTID_12].&[804],804,4
[DIVPOL].[OBJECTID_12].&[805],805,339
[DIVPOL].[OBJECTID_12].&[806],806,16
[DIVPOL].[OBJECTID_12].&[807],807,22289
[DIVPOL].[OBJECTID_12].&[808],808,1006
[DIVPOL].[OBJECTID_12].&[809],809,313
[DIVPOL].[OBJECTID_12].&[810],810,827
[DIVPOL].[OBJECTID_12].&[811],811,2620
[DIVPOL].[OBJECTID_12].&[812],812,8430
[DIVPOL].[OBJECTID_12].&[813],813,62
[DIVPOL].[OBJECTID_12].&[814],814,854
[DIVPOL].[OBJECTID_12].&[815],815,258
[DIVPOL].[OBJECTID_12].&[816],816,5740
[DIVPOL].[OBJECTID_12].&[817],817,250
[DIVPOL].[OBJECTID_12].&[818],818,725
[DIVPOL].[OBJECTID_12].&[819],819,2823
[DIVPOL].[OBJECTID_12].&[820],820,779
[DIVPOL].[OBJECTID_12].&[821],821,21
[DIVPOL].[OBJECTID_12].&[822],822,2416
[DIVPOL].[OBJECTID_12].&[823],823,116974
[DIVPOL].[OBJECTID_12].&[824],824,1228
[DIVPOL].[OBJECTID_12].&[825],825,1410
[DIVPOL].[OBJECTID_12].&[826],826,2004
[DIVPOL].[OBJECTID_12].&[827],827,1214
[DIVPOL].[OBJECTID_12].&[828],828,349
[DIVPOL].[OBJECTID_12].&[829],829,15
[DIVPOL].[OBJECTID_12].&[830],830,75
[DIVPOL].[OBJECTID_12].&[831],831,302
[DIVPOL].[OBJECTID_12].&[832],832,6643
[DIVPOL].[OBJECTID_12].&[833],833,12128
[DIVPOL].[OBJECTID_12].&[834],834,1030
[DIVPOL].[OBJECTID_12].&[835],835,2423
[DIVPOL].[OBJECTID_12].&[836],836,1349
[DIVPOL].[OBJECTID_12].&[837],837,4309
[DIVPOL].[OBJECTID_12].&[838],838,2687
[DIVPOL].[OBJECTID_12].&[839],839,15603
[DIVPOL].[OBJECTID_12].&[840],840,2917
[DIVPOL].[OBJECTID_12].&[841],841,719
[DIVPOL].[OBJECTID_12].&[842],842,4475
[DIVPOL].[OBJECTID_12].&[843],843,570
[DIVPOL].[OBJECTID_12].&[844],844,43887
[DIVPOL].[OBJECTID_12].&[845],845,242
[DIVPOL].[OBJECTID_12].&[846],846,640
[DIVPOL].[OBJECTID_12].&[847],847,1903
[DIVPOL].[OBJECTID_12].&[848],848,22066
[DIVPOL].[OBJECTID_12].&[849],849,460
[DIVPOL].[OBJECTID_12].&[850],850,78448
[DIVPOL].[OBJECTID_12].&[851],851,2843
[DIVPOL].[OBJECTID_12].&[852],852,4818
[DIVPOL].[OBJECTID_12].&[853],853,10018
[DIVPOL].[OBJECTID_12].&[854],854,2472
[DIVPOL].[OBJECTID_12].&[855],855,563
[DIVPOL].[OBJECTID_12].&[856],856,293
[DIVPOL].[OBJECTID_12].&[857],857,2197
[DIVPOL].[OBJECTID_12].&[858],858,273
[DIVPOL].[OBJECTID_12].&[859],859,13911
[DIVPOL].[OBJECTID_12].&[860],860,1718
[DIVPOL].[OBJECTID_12].&[861],861,1317
[DIVPOL].[OBJECTID_12].&[862],862,536
[DIVPOL].[OBJECTID_12].&[863],863,475
[DIVPOL].[OBJECTID_12].&[864],864,18362
[DIVPOL].[OBJECTID_12].&[865],865,827
[DIVPOL].[OBJECTID_12].&[866],866,645
[DIVPOL].[OBJECTID_12].&[867],867,543
[DIVPOL].[OBJECTID_12].&[868],868,959
[DIVPOL].[OBJECTID_12].&[869],869,2253
[DIVPOL].[OBJECTID_12].&[870],870,1975
[DIVPOL].[OBJECTID_12].&[871],871,699
[DIVPOL].[OBJECTID_12].&[872],872,374
[DIVPOL].[OBJECTID_12].&[873],873,1478
[DIVPOL].[OBJECTID_12].&[874],874,427
[DIVPOL].[OBJECTID_12].&[875],875,2265
[DIVPOL].[OBJECTID_12].&[876],876,69222
[DIVPOL].[OBJECTID_12].&[877],877,2758
[DIVPOL].[OBJECTID_12].&[878],878,2920
[DIVPOL].[OBJECTID_12].&[879],879,168
[DIVPOL].[OBJECTID_12].&[880],880,512
[DIVPOL].[OBJECTID_12].&[881],881,238
[DIVPOL].[OBJECTID_12].&[882],882,11090
[DIVPOL].[OBJECTID_12].&[883],883,1929
[DIVPOL].[OBJECTID_12].&[884],884,2229
[DIVPOL].[OBJECTID_12].&[885],885,345
[DIVPOL].[OBJECTID_12].&[886],886,311
[DIVPOL].[OBJECTID_12].&[887],887,93
[DIVPOL].[OBJECTID_12].&[888],888,11062
[DIVPOL].[OBJECTID_12].&[889],889,3105
[DIVPOL].[OBJECTID_12].&[890],890,582
[DIVPOL].[OBJECTID_12].&[891],891,732
[DIVPOL].[OBJECTID_12].&[892],892,375
[DIVPOL].[OBJECTID_12].&[893],893,1002
[DIVPOL].[OBJECTID_12].&[894],894,125
[DIVPOL].[OBJECTID_12].&[895],895,221
[DIVPOL].[OBJECTID_12].&[896],896,14362
[DIVPOL].[OBJECTID_12].&[897],897,289115
[DIVPOL].[OBJECTID_12].&[898],898,2374
[DIVPOL].[OBJECTID_12].&[899],899,176
[DIVPOL].[OBJECTID_12].&[900],900,3842
[DIVPOL].[OBJECTID_12].&[901],901,1165
[DIVPOL].[OBJECTID_12].&[902],902,9767
[DIVPOL].[OBJECTID_12].&[903],903,933
[DIVPOL].[OBJECTID_12].&[904],904,9311
[DIVPOL].[OBJECTID_12].&[905],905,3366
[DIVPOL].[OBJECTID_12].&[906],906,3384
[DIVPOL].[OBJECTID_12].&[907],907,261
[DIVPOL].[OBJECTID_12].&[908],908,29
[DIVPOL].[OBJECTID_12].&[909],909,9971
[DIVPOL].[OBJECTID_12].&[910],910,2278
[DIVPOL].[OBJECTID_12].&[911],911,10425
[DIVPOL].[OBJECTID_12].&[912],912,16051
[DIVPOL].[OBJECTID_12].&[913],913,4293
[DIVPOL].[OBJECTID_12].&[914],914,50996
[DIVPOL].[OBJECTID_12].&[915],915,2294
[DIVPOL].[OBJECTID_12].&[916],916,591
[DIVPOL].[OBJECTID_12].&[917],917,3815
[DIVPOL].[OBJECTID_12].&[918],918,6246
[DIVPOL].[OBJECTID_12].&[919],919,87
[DIVPOL].[OBJECTID_12].&[920],920,290
[DIVPOL].[OBJECTID_12].&[921],921,37182
[DIVPOL].[OBJECTID_12].&[922],922,456
[DIVPOL].[OBJECTID_12].&[923],923,1091
[DIVPOL].[OBJECTID_12].&[924],924,2149
[DIVPOL].[OBJECTID_12].&[925],925,947
[DIVPOL].[OBJECTID_12].&[926],926,1416
[DIVPOL].[OBJECTID_12].&[927],927,3489
[DIVPOL].[OBJECTID_12].&[928],928,46645
[DIVPOL].[OBJECTID_12].&[929],929,1618
[DIVPOL].[OBJECTID_12].&[930],930,1836
[DIVPOL].[OBJECTID_12].&[931],931,3770
[DIVPOL].[OBJECTID_12].&[932],932,2264
[DIVPOL].[OBJECTID_12].&[933],933,8001
[DIVPOL].[OBJECTID_12].&[934],934,20131
[DIVPOL].[OBJECTID_12].&[935],935,576
[DIVPOL].[OBJECTID_12].&[936],936,1087
[DIVPOL].[OBJECTID_12].&[937],937,411
[DIVPOL].[OBJECTID_12].&[938],938,6694
[DIVPOL].[OBJECTID_12].&[939],939,1283
[DIVPOL].[OBJECTID_12].&[940],940,498
[DIVPOL].[OBJECTID_12].&[941],941,593
[DIVPOL].[OBJECTID_12].&[942],942,120
[DIVPOL].[OBJECTID_12].&[943],943,453392
[DIVPOL].[OBJECTID_12].&[944],944,6002
[DIVPOL].[OBJECTID_12].&[945],945,4973
[DIVPOL].[OBJECTID_12].&[946],946,1680
[DIVPOL].[OBJECTID_12].&[947],947,1325
[DIVPOL].[OBJECTID_12].&[948],948,4001
[DIVPOL].[OBJECTID_12].&[949],949,75523
[DIVPOL].[OBJECTID_12].&[950],950,28499
[DIVPOL].[OBJECTID_12].&[951],951,22121
[DIVPOL].[OBJECTID_12].&[952],952,1794
[DIVPOL].[OBJECTID_12].&[953],953,13505
[DIVPOL].[OBJECTID_12].&[954],954,23330
[DIVPOL].[OBJECTID_12].&[955],955,24630
[DIVPOL].[OBJECTID_12].&[956],956,2231
[DIVPOL].[OBJECTID_12].&[957],957,4487
[DIVPOL].[OBJECTID_12].&[958],958,2598
[DIVPOL].[OBJECTID_12].&[959],959,1909
[DIVPOL].[OBJECTID_12].&[960],960,8528
[DIVPOL].[OBJECTID_12].&[961],961,381
[DIVPOL].[OBJECTID_12].&[962],962,9474
[DIVPOL].[OBJECTID_12].&[963],963,4923
[DIVPOL].[OBJECTID_12].&[964],964,9786
[DIVPOL].[OBJECTID_12].&[965],965,12211
[DIVPOL].[OBJECTID_12].&[966],966,2567
[DIVPOL].[OBJECTID_12].&[967],967,16092
[DIVPOL].[OBJECTID_12].&[968],968,1443
[DIVPOL].[OBJECTID_12].&[969],969,25094
[DIVPOL].[OBJECTID_12].&[970],970,28007
[DIVPOL].[OBJECTID_12].&[971],971,4164
[DIVPOL].[OBJECTID_12].&[972],972,4390
[DIVPOL].[OBJECTID_12].&[973],973,2664
[DIVPOL].[OBJECTID_12].&[974],974,4716
[DIVPOL].[OBJECTID_12].&[975],975,3581
[DIVPOL].[OBJECTID_12].&[976],976,587
[DIVPOL].[OBJECTID_12].&[977],977,1856
[DIVPOL].[OBJECTID_12].&[978],978,3713
[DIVPOL].[OBJECTID_12].&[979],979,551
[DIVPOL].[OBJECTID_12].&[980],980,3033
[DIVPOL].[OBJECTID_12].&[981],981,11914
[DIVPOL].[OBJECTID_12].&[982],982,746
[DIVPOL].[OBJECTID_12].&[983],983,184712
[DIVPOL].[OBJECTID_12].&[984],984,2555
[DIVPOL].[OBJECTID_12].&[985],985,7760
[DIVPOL].[OBJECTID_12].&[986],986,5701
[DIVPOL].[OBJECTID_12].&[987],987,5228
[DIVPOL].[OBJECTID_12].&[988],988,2205
[DIVPOL].[OBJECTID_12].&[989],989,7246
[DIVPOL].[OBJECTID_12].&[990],990,10972
[DIVPOL].[OBJECTID_12].&[991],991,1098
[DIVPOL].[OBJECTID_12].&[992],992,2497
[DIVPOL].[OBJECTID_12].&[993],993,516
[DIVPOL].[OBJECTID_12].&[994],994,8151
[DIVPOL].[OBJECTID_12].&[995],995,4746
[DIVPOL].[OBJECTID_12].&[996],996,16
[DIVPOL].[OBJECTID_12].&[997],997,24
[DIVPOL].[OBJECTID_12].&[998],998,46
[DIVPOL].[OBJECTID_12].&[999],999,42652
[DIVPOL].[OBJECTID_12].&[1000],1000,4449
[DIVPOL].[OBJECTID_12].&[1001],1001,76
[DIVPOL].[OBJECTID_12].&[1002],1002,1795
[DIVPOL].[OBJECTID_12].&[1003],1003,4408
[DIVPOL].[OBJECTID_12].&[1004],1004,2709
[DIVPOL].[OBJECTID_12].&[1005],1005,381
[DIVPOL].[OBJECTID_12].&[1006],1006,64
[DIVPOL].[OBJECTID_12].&[1007],1007,472
[DIVPOL].[OBJECTID_12].&[1008],1008,412
[DIVPOL].[OBJECTID_12].&[1009],1009,127
[DIVPOL].[OBJECTID_12].&[1010],1010,605
[DIVPOL].[OBJECTID_12].&[1011],1011,784
[DIVPOL].[OBJECTID_12].&[1012],1012,34922
[DIVPOL].[OBJECTID_12].&[1013],1013,1044
[DIVPOL].[OBJECTID_12].&[1014],1014,9687
[DIVPOL].[OBJECTID_12].&[1015],1015,8518
[DIVPOL].[OBJECTID_12].&[1016],1016,887
[DIVPOL].[OBJECTID_12].&[1017],1017,175
[DIVPOL].[OBJECTID_12].&[1018],1018,2636
[DIVPOL].[OBJECTID_12].&[1019],1019,1818
[DIVPOL].[OBJECTID_12].&[1020],1020,3128
[DIVPOL].[OBJECTID_12].&[1021],1021,475461
[DIVPOL].[OBJECTID_12].&[1022],1022,12436
[DIVPOL].[OBJECTID_12].&[1023],1023,1490
[DIVPOL].[OBJECTID_12].&[1024],1024,2953
[DIVPOL].[OBJECTID_12].&[1025],1025,8751
[DIVPOL].[OBJECTID_12].&[1026],1026,4252
[DIVPOL].[OBJECTID_12].&[1027],1027,4800
[DIVPOL].[OBJECTID_12].&[1028],1028,31808
[DIVPOL].[OBJECTID_12].&[1029],1029,41257
[DIVPOL].[OBJECTID_12].&[1030],1030,2104
[DIVPOL].[OBJECTID_12].&[1031],1031,3510
[DIVPOL].[OBJECTID_12].&[1032],1032,8830
[DIVPOL].[OBJECTID_12].&[1033],1033,22092
[DIVPOL].[OBJECTID_12].&[1034],1034,993
[DIVPOL].[OBJECTID_12].&[1035],1035,1074
